1591.955267,-0.064606,1708.252436
504.657735,-0.340538,2438.652737
504.341241,-0.340528,2436.096071
740.838283,-0.314229,2494.914867
504.341241,-0.340528,2436.096071
1231.032935,-0.259640,2504.930516
1069.603665,-0.277620,2565.344272
837.727397,-0.303419,2615.322337
762.426252,-0.311858,2597.414475
1255.069335,-0.256815,2505.035298
1125.521824,-0.271049,2363.755042
822.875375,-0.305121,2491.701364
1337.796325,0.052926,13.849715
1069.603665,-0.277620,2565.344272
837.727397,-0.303419,2615.322337
1255.069366,-0.256815,2505.035298
740.838283,-0.314229,2494.914867
873.591109,-0.299430,2607.362175
873.591145,-0.299430,2607.362175
1332.465872,-0.248130,2595.962810
1332.089561,-0.248332,2593.894194
972.489520,-0.288415,2550.144762
972.403720,-0.288434,2549.631291
817.291393,-0.305622,2575.183768
1591.955267,-0.064606,1708.252436
857.707401,-0.301048,2548.208056
857.707437,-0.301048,2548.208056
1332.465872,-0.248130,2595.962810
630.635562,-0.326598,2587.813041
1384.513600,-0.241916,2501.531864
504.657735,-0.340538,2438.652737
1172.211241,-0.265910,2383.933158
762.426215,-0.311858,2597.414475
1496.429805,-0.229440,2564.804239
1384.513570,-0.241916,2501.531864
1172.211241,-0.265910,2383.933158
1231.032935,-0.259640,2504.930516
730.773094,-0.315308,2583.783198
589.911850,-0.330707,2439.183363
1277.268659,-0.254280,2404.988341
589.911810,-0.330707,2439.183363
3494.068575,0.572478,17.240510
1497.127931,-0.229075,2563.988211
1279.838237,-0.253689,2530.817160
1283.759623,-0.253509,2401.151065
1127.328512,-0.271044,2581.385801
1283.759623,-0.253509,2401.151065
527.557112,-0.338046,2435.862363
527.285609,-0.338160,2434.204647
1277.268659,-0.254280,2404.988341
384.302942,-0.359559,12.181313
527.557112,-0.338046,2435.862363
1108.129434,-0.273590,2521.921544
1386.542693,-0.241943,2488.893695
822.875339,-0.305121,2491.701364
35.149937,2.691350,15.223444
800.359749,-0.307509,2607.939546
798.592471,-0.308445,2615.056865
1203.675338,-0.262328,2393.959675
1203.675306,-0.262328,2393.959675
1108.129401,-0.273590,2521.921544
1337.796325,0.052926,13.849715
1279.838207,-0.253689,2530.817160
1125.521824,-0.271049,2363.755042
732.067821,-0.315624,2485.043908
384.302942,-0.359559,12.181313
800.359712,-0.307509,2607.939546
524.516958,-0.338335,2432.677123
1127.328479,-0.271044,2581.385801
1386.542664,-0.241943,2488.893695
730.773094,-0.315308,2583.783198
3388.482760,0.516364,16.761258
35.149937,2.691350,15.223444
3943.770418,1.248281,30.083800
1265.958645,-0.255402,2593.029976
1010.701965,-0.284053,2552.632254
2444.925733,0.326894,403.307953
1315.794840,-0.249780,2564.985146
1174.810835,-0.265318,2584.682964
1307.169434,-0.250755,2521.307321
1481.772243,-0.024265,2639.920193
1219.364871,-0.260762,2510.935646
1173.367061,-0.265639,2584.990822
1307.169434,-0.250755,2521.307321
1027.570568,-0.282319,2544.738887
1265.958676,-0.255402,2593.029976
816.395705,-0.305728,2536.063174
808.393911,-0.306710,2539.476367
1157.274096,-0.267624,2584.159125
816.395705,-0.305728,2536.063174
